UID,Title_Director_Actors,Title,Series_or_Movie,Genres_all,Primary G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Genre count,Country_Availability,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,Country count,Languages,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,Language count,Director,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,Director count,Actors,A2,A3,A4,Actor count,Biography,Crime,Action,Comedy,Documentary,Drama,Adventure,Animation,Horror,Mystery,Sci-Fi,Thriller,Family,Fantasy,Adult,Talk-Show,Romance,Music,Musical,Western,Sport,War,History,News,Germany,Singapore,Thailand,Lithuania,Argentina,France,Hong Kong,Australia,Poland,Slovakia,Israel,South Africa,Japan,Sweden,Canada,Greece,Italy,Belgium,Brazil,United States,Russia,United Kingdom,Portugal,South Korea,Hungary,Romania,Switzerland,India,Czech Republic,Mexico,Spain,Turkey,Iceland,Netherlands,Malaysia,Colombia,Runtime,Under 30 mins,30-60 mins,1-2 hours,Over 2 hours,View_Rating,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Awards_Received,Awards_Nominated_For,Boxoffice,Release_Date,Netflix_Release_Date,Production
12125,"The Elephant Man_David Lynch_Anthony Hopkins, John Hurt, John Gielgud, Anne Bancroft",The Elephant Man,Movie,"Biography,Drama",Biography,Drama,,,,,,,,,,,2,Belgium,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,French,,,,,,,,,,,,,2,David Lynch,,,,,,,,,,,,,1,Anthony Hopkins,John Hurt,John Gielgud,Anne Bancroft,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG,8.1,92,78,10,22,26010864,10-Oct-80,1/1/2021,Paramount
12126,"The Embalmer_Matteo Garrone_Ernesto Mahieux, Valerio Foglia Manzillo, Elisabetta Rocchetti, Lina Bernardi",The Embalmer,Movie,"Drama,Romance",Drama,Romance,,,,,,,,,,,2,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Italian,,,,,,,,,,,,,,1,Matteo Garrone,,,,,,,,,,,,,1,Ernesto Mahieux,Valerio Foglia Manzillo,Elisabetta Rocchetti,Lina Bernardi,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,7,81,71,16,20,56878,6-Sep-02,30/11/2020,Fandango
12129,"The Emoji Movie_Tony Leondis_T.J. Miller, James Corden, Anna Faris, Maya Rudolph",The Emoji Movie,Movie,"Animation,Adventure,Comedy,Family,Fantasy",Animation,Adventure,Comedy,Family,Fantasy,,,,,,,,5,Switzerland,Canada,France,Brazil,Israel,Italy,Australia,India,Argentina,Turkey,Mexico,Poland,Czech Republic,Hungary,Slovakia,Germany,Lithuania,Colombia,Romania,Russia,Spain,,,,,,,,,,,,,,,,21,English,Spanish,,,,,,,,,,,,,2,Tony Leondis,,,,,,,,,,,,,1,T.J. Miller,James Corden,Anna Faris,Maya Rudolph,4,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,1,0,PG,3.3,7,12,7,3,86089513,28-Jul-17,9/2/2018,Sony Pictures Animation
12136,"The Endless_Aaron Moorhead, Justin Benson_Aaron Moorhead, Tate Ellington, Justin Benson, Callie Hernandez",The Endless,Movie,"Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,,,,,,,6,Canada,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,,,,,,,,,,,,,,1,Aaron Moorhead,Justin Benson,,,,,,,,,,,,2,Aaron Moorhead,Tate Ellington,Justin Benson,Callie Hernandez,4,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,6.5,92,80,5,8,272020,6-Apr-18,19/9/2018,"Moorhead &amp; Benson, Pfaff &amp; Pfaff Productions"
12138,"The Entity_Sidney J. Furie_Barbara Hershey, George Coe, David Labiosa, Ron Silver",The Entity,Movie,"Drama,Horror",Drama,Horror,,,,,,,,,,,2,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Sidney J. Furie,,,,,,,,,,,,,1,Barbara Hershey,George Coe,David Labiosa,Ron Silver,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,R,6.7,64,35,1,1,13277558,4-Feb-83,9/9/2019,American Cinema Productions
12142,"The Equalizer 2_Antoine Fuqua_Denzel Washington, Pedro Pascal, Orson Bean, Ashton Sanders",The Equalizer 2,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,Japan,Hungary,Canada,Israel,Romania,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,English,French,Turkish,Hebrew,Arabic,Spanish,,,,,,,,,6,Antoine Fuqua,,,,,,,,,,,,,1,Denzel Washington,Pedro Pascal,Orson Bean,Ashton Sanders,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.7,51,50,1,4,102084362,20-Jul-18,18/3/2019,"Escape Artists, Mace Neufeld Productions, Zhiv"
12143,"The Equalizer_Antoine Fuqua_David Harbour, Denzel Washington, Marton Csokas, Chloë Grace Moretz",The Equalizer,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,Portugal,Romania,India,Lithuania,Mexico,South Korea,South Africa,France,United Kingdom,Switzerland,Japan,Hungary,Hong Kong,Thailand,Iceland,Brazil,Czech Republic,Netherlands,Spain,Germany,Israel,Italy,Australia,Poland,Singapore,Argentina,Greece,Malaysia,Slovakia,Sweden,Colombia,,,,,,31,English,Russian,Spanish,,,,,,,,,,,,3,Antoine Fuqua,,,,,,,,,,,,,1,David Harbour,Denzel Washington,Marton Csokas,Chloë Grace Moretz,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4,0,0,0,1,R,7.2,60,57,1,9,101530738,26-Sep-14,23/6/2016,"Escape Artists, Mace Neufeld Productions, Zhiv"
12148,"The Exorcism of Emily Rose_Scott Derrickson_Laura Linney, Tom Wilkinson, Jennifer Carpenter, Campbell Scott",The Exorcism of Emily Rose,Movie,"Drama,Horror,Thriller",Drama,Horror,Thriller,,,,,,,,,,3,Switzerland,France,Russia,South Africa,Japan,Hong Kong,Thailand,Brazil,Netherlands,Germany,Israel,Italy,Singapore,Argentina,Malaysia,Sweden,Turkey,Mexico,Belgium,Colombia,,,,,,,,,,,,,,,,,20,English,Syriac,German,Greek,Hebrew,Latin,Aramaic,,,,,,,,7,Scott Derrickson,,,,,,,,,,,,,1,Laura Linney,Tom Wilkinson,Jennifer Carpenter,Campbell Scott,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,3,0,0,1,0,PG-13,6.7,20,46,4,9,75072454,9-Sep-05,14/4/2015,Filmax
12150,"The Exorcist_William Friedkin_Max von Sydow, Lee J. Cobb, Ellen Burstyn, Kitty Winn",The Exorcist,Movie,Horror,Horror,,,,,,,,,,,,1,South Korea,Switzerland,Belgium,Netherlands,Israel,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,English,Latin,Greek,French,German,Arabic,Kurdish,,,,,,,,7,William Friedkin,,,,,,,,,,,,,1,Max von Sydow,Lee J. Cobb,Ellen Burstyn,Kitty Winn,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,R,8,83,81,16,17,232906145,26-Dec-73,14/4/2015,"Warner Brothers, Hoya Productions"
12153,"The Expendables 2_Simon West_Jason Statham, Jet Li, Dolph Lundgren, Sylvester Stallone",The Expendables 2,Movie,"Action,Adventure,Thriller",Action,Adventure,Thriller,,,,,,,,,,3,Romania,Japan,Hong Kong,South Africa,Belgium,Hungary,Switzerland,Brazil,Czech Republic,Netherlands,Spain,Germany,Australia,Singapore,Argentina,Malaysia,Slovakia,Turkey,Mexico,Colombia,,,,,,,,,,,,,,,,,20,English,,,,,,,,,,,,,,1,Simon West,,,,,,,,,,,,,1,Jason Statham,Jet Li,Dolph Lundgren,Sylvester Stallone,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,3,0,0,1,0,R,6.6,67,51,4,5,85028192,17-Aug-12,14/4/2015,"Nu Image, Millennium Films"
12154,"The Expendables 3_Patrick Hughes_Jason Statham, Arnold Schwarzenegger, Harrison Ford, Sylvester Stallone",The Expendables 3,Movie,"Action,Adventure,Thriller",Action,Adventure,Thriller,,,,,,,,,,3,Romania,Japan,Hong Kong,Belgium,Hungary,Switzerland,Thailand,Czech Republic,Netherlands,Spain,Germany,Italy,Australia,Singapore,Malaysia,Slovakia,,,,,,,,,,,,,,,,,,,,,16,English,Romanian,Spanish,,,,,,,,,,,,3,Patrick Hughes,,,,,,,,,,,,,1,Jason Statham,Arnold Schwarzenegger,Harrison Ford,Sylvester Stallone,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,4,0,0,0,1,PG-13,6.1,32,35,2,5,39322544,15-Aug-14,8/6/2015,Nu Image
12155,"The Expendables_Sylvester Stallone_Jason Statham, Jet Li, Dolph Lundgren, Sylvester Stallone",The Expendables,Movie,"Action,Adventure,Thriller",Action,Adventure,Thriller,,,,,,,,,,3,Japan,Hong Kong,South Africa,Belgium,Thailand,Czech Republic,Netherlands,Australia,Singapore,Malaysia,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,11,English,Spanish,,,,,,,,,,,,,2,Sylvester Stallone,,,,,,,,,,,,,1,Jason Statham,Jet Li,Dolph Lundgren,Sylvester Stallone,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,1,0,R,6.5,42,45,3,5,103068524,13-Aug-10,14/4/2015,"Nu Image, Millennium Films"
12157,"The Eye of the Storm_Fred Schepisi_Jamie Timony, Geoffrey Rush, Maria Theodorakis, Charlotte Rampling",The Eye of the Storm,Movie,Drama,Drama,,,,,,,,,,,,1,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,French,German,,,,,,,,,,,,3,Fred Schepisi,,,,,,,,,,,,,1,Jamie Timony,Geoffrey Rush,Maria Theodorakis,Charlotte Rampling,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,6.1,60,55,8,26,83566,7-Sep-12,14/4/2015,Paper Bark Films
12162,"The Face Reader_Jae-rim Han_Yun-shik Baek, Jo Jung-Suk, Lee Jung-jae, Kang-ho Song",The Face Reader,Movie,"Drama,History",Drama,History,,,,,,,,,,,2,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Korean,,,,,,,,,,,,,,1,Jae-rim Han,,,,,,,,,,,,,1,Yun-shik Baek,Jo Jung-Suk,Lee Jung-jae,Kang-ho Song,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,6.9,75,,17,21,515876,4-Oct-13,24/6/2019,
12169,"The Family Fang_Jason Bateman_Jason Bateman, Kathryn Hahn, Christopher Walken, Nicole Kidman",The Family Fang,Movie,"Comedy,Drama,Mystery",Comedy,Drama,Mystery,,,,,,,,,,3,Canada,Iceland,Greece,Sweden,United Kingdom,Mexico,Argentina,Brazil,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,English,,,,,,,,,,,,,,1,Jason Bateman,,,,,,,,,,,,,1,Jason Bateman,Kathryn Hahn,Christopher Walken,Nicole Kidman,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,R,6.1,83,67,1,1,262921,6-May-16,22/6/2017,Aggregate Films
12170,"The Family Man_Brett Ratner_Jeremy Piven, Nicolas Cage, Téa Leoni, Don Cheadle",The Family Man,Movie,"Comedy,Drama,Fantasy,Romance",Comedy,Drama,Fantasy,Romance,,,,,,,,,4,Japan,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,Italian,,,,,,,,,,,,,2,Brett Ratner,,,,,,,,,,,,,1,Jeremy Piven,Nicolas Cage,Téa Leoni,Don Cheadle,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,6.8,53,42,4,6,75793305,22-Dec-00,14/4/2015,"Riche-Ludwig Productions, Beacon Communications, Howard Rosenman Productions, Beacon Pictures, Saturn Films"
12174,"The Fast and the Furious: Tokyo Drift_Justin Lin_Zachery Ty Bryan, Damien Marzette, Lucas Black, Trula M. Marcus",The Fast and the Furious: Tokyo Drift,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,Japan,Romania,Russia,South Korea,Hungary,Lithuania,Portugal,Belgium,France,Iceland,South Africa,Switzerland,Hong Kong,Thailand,Brazil,Czech Republic,Netherlands,Spain,Germany,Israel,Italy,Australia,Poland,Singapore,India,Argentina,Greece,Malaysia,Slovakia,Sweden,Turkey,Mexico,Colombia,,,,33,English,Japanese,Portuguese,,,,,,,,,,,,3,Justin Lin,,,,,,,,,,,,,1,Zachery Ty Bryan,Damien Marzette,Lucas Black,Trula M. Marcus,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,PG-13,6,37,45,1,4,62514415,16-Jun-06,14/4/2015,"Universal Pictures, Original Film"
12175,"The Fast and the Furious_Rob Cohen_Michelle Rodriguez, Vin Diesel, Jordana Brewster, Paul Walker",The Fast and the Furious,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,Japan,Romania,South Korea,Russia,Hungary,Lithuania,Portugal,Belgium,France,Iceland,South Africa,Switzerland,Hong Kong,Thailand,Brazil,Czech Republic,Netherlands,Spain,Germany,Israel,Italy,Australia,Poland,Singapore,India,Argentina,Greece,Malaysia,Slovakia,Sweden,Turkey,Mexico,Colombia,,,,33,English,Spanish,,,,,,,,,,,,,2,Rob Cohen,,,,,,,,,,,,,1,Michelle Rodriguez,Vin Diesel,Jordana Brewster,Paul Walker,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,PG-13,6.8,53,58,11,18,144533925,22-Jun-01,14/4/2015,"Universal Pictures, Neal H. Moritz Productions, Original Film"
12177,"The Fate of the Furious_F. Gary Gray_Jason Statham, Dwayne Johnson, Michelle Rodriguez, Vin Diesel",The Fate of the Furious,Movie,"Action,Adventure,Crime,Thriller",Action,Adventure,Crime,Thriller,,,,,,,,,4,Spain,Belgium,Netherlands,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,Russian,Spanish,,,,,,,,,,,,3,F. Gary Gray,,,,,,,,,,,,,1,Jason Statham,Dwayne Johnson,Michelle Rodriguez,Vin Diesel,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,PG-13,6.7,67,56,2,12,226008385,14-Apr-17,25/10/2018,"Original Film, One Race Films"
12178,"The Fault in Our Stars_Josh Boone_Nat Wolff, Shailene Woodley, Ansel Elgort, Laura Dern",The Fault in Our Stars,Movie,"Drama,Romance",Drama,Romance,,,,,,,,,,,2,South Korea,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,,,,,,,,,,,,,,1,Josh Boone,,,,,,,,,,,,,1,Nat Wolff,Shailene Woodley,Ansel Elgort,Laura Dern,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,PG-13,7.7,81,69,21,15,124872350,6-Jun-14,14/4/2015,Temple Hill
12183,"The Fifth Element_Luc Besson_Bruce Willis, Milla Jovovich, Gary Oldman, Ian Holm",The Fifth Element,Movie,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,,,,,,,,,,3,Japan,Canada,Czech Republic,Germany,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Swedish,German,Arabic,Egyptian (Ancient),,,,,,,,,,5,Luc Besson,,,,,,,,,,,,,1,Bruce Willis,Milla Jovovich,Gary Oldman,Ian Holm,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,7.7,71,52,10,39,63820180,9-May-97,14/4/2015,Gaumont
12184,"The Fifth Estate_Bill Condon_David Thewlis, Peter Capaldi, Anatole Taubman, Alexander Beyer",The Fifth Estate,Movie,"Biography,Crime,Drama,Thriller",Biography,Crime,Drama,Thriller,,,,,,,,,4,Switzerland,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,Icelandic,Swahili,Arabic,,,,,,,,,,,4,Bill Condon,,,,,,,,,,,,,1,David Thewlis,Peter Capaldi,Anatole Taubman,Alexander Beyer,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.2,35,49,2,3,3255008,18-Oct-13,14/10/2015,Anonymous Content
12185,"The Fighter_David O. Russell_Melissa Leo, Amy Adams, Christian Bale, Mark Wahlberg",The Fighter,Movie,"Biography,Drama,Sport",Biography,Drama,Sport,,,,,,,,,,3,Hong Kong,Australia,Singapore,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,David O. Russell,,,,,,,,,,,,,1,Melissa Leo,Amy Adams,Christian Bale,Mark Wahlberg,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,R,7.8,90,79,74,123,93617009,17-Dec-10,14/4/2015,"Relativity, Closest to the Hole, Mandeville Films"
12188,"The Final Destination_David R. Ellis_Haley Webb, Nick Zano, Bobby Campo, Shantel VanSanten",The Final Destination,Movie,"Action,Fantasy,Horror,Sci-Fi,Thriller",Action,Fantasy,Horror,Sci-Fi,Thriller,,,,,,,,5,Japan,Switzerland,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,English,,,,,,,,,,,,,,1,David R. Ellis,,,,,,,,,,,,,1,Haley Webb,Nick Zano,Bobby Campo,Shantel VanSanten,4,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,5.2,28,30,2,2,66477700,28-Aug-09,14/4/2015,"Practical Pictures, Parallel Zide"
12194,"The Firm_Sydney Pollack_Jeanne Tripplehorn, Hal Holbrook, Tom Cruise, Gene Hackman",The Firm,Movie,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,,,,,,,,,,3,Switzerland,South Africa,Iceland,India,Greece,Sweden,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,10,English,,,,,,,,,,,,,,1,Sydney Pollack,,,,,,,,,,,,,1,Jeanne Tripplehorn,Hal Holbrook,Tom Cruise,Gene Hackman,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,0,0,1,R,6.8,75,58,3,7,158348367,30-Jun-93,14/4/2015,"Paramount Pictures, Scott Rudin Productions, Davis Entertainment"
12201,"The First Wives Club_Hugh Wilson_Goldie Hawn, Diane Keaton, Maggie Smith, Bette Midler",The First Wives Club,Movie,Comedy,Comedy,,,,,,,,,,,,1,Russia,Thailand,Hong Kong,Italy,Australia,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,Italian,French,,,,,,,,,,,,3,Hugh Wilson,,,,,,,,,,,,,1,Goldie Hawn,Diane Keaton,Maggie Smith,Bette Midler,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,PG,6.4,50,58,3,8,105489203,20-Sep-96,14/4/2015,Paramount Pictures
12211,"The Flintstones_Brian Levant_Elizabeth Perkins, Rick Moranis, Rosie O'Donnell, John Goodman",The Flintstones,Movie,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,,,,,,,,,,3,Greece,Czech Republic,Belgium,South Africa,Hungary,Slovakia,Netherlands,Australia,Germany,Switzerland,Brazil,Romania,,,,,,,,,,,,,,,,,,,,,,,,,12,English,,,,,,,,,,,,,,1,Brian Levant,,,,,,,,,,,,,1,Elizabeth Perkins,Rick Moranis,Rosie O'Donnell,John Goodman,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,PG,4.9,20,38,6,10,130531208,27-May-94,1/9/2015,"Universal Pictures, Hanna-Barbera Productions, Amblin Entertainment"
12213,"The Florida Project_Sean Baker_Brooklynn Prince, Christopher Rivera, Aiden Malik, Josie Olivo",The Florida Project,Movie,Drama,Drama,,,,,,,,,,,,1,South Korea,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,Spanish,Portuguese,,,,,,,,,,,,3,Sean Baker,,,,,,,,,,,,,1,Brooklynn Prince,Christopher Rivera,Aiden Malik,Josie Olivo,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.6,96,92,66,129,5904366,10-Nov-17,7/4/2018,"Cinereach, Cre Film, June Pictures, Freestyle Picture Company"
12215,"The Flower of My Secret_Pedro Almodóvar_Juan Echanove, Rossy de Palma, Marisa Paredes, Carme Elias",The Flower of My Secret,Movie,Drama,Drama,,,,,,,,,,,,1,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Spanish,French,,,,,,,,,,,,,2,Pedro Almodóvar,,,,,,,,,,,,,1,Juan Echanove,Rossy de Palma,Marisa Paredes,Carme Elias,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,R,7,83,75,5,13,1104622,8-Mar-96,15/12/2017,El Deseo S.A.
12227,"The Forest_Jason Zada_Stephanie Vogt, Osamu Tanpopo, Natalie Dormer, Eoin Macken",The Forest,Movie,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,,,,,,,,,,3,France,Switzerland,United States,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Japanese,,,,,,,,,,,,,2,Jason Zada,,,,,,,,,,,,,1,Stephanie Vogt,Osamu Tanpopo,Natalie Dormer,Eoin Macken,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,PG-13,4.8,10,34,1,1,26594261,8-Jan-16,25/4/2016,"Lava Bear Films, Phantom Four"
